Banner,UPC,Kansas,New York,Northern California,Texas
Walmart,486230490,,,55.06,
Walmart,486482090,28.11,29.21,33.03,28.47
Walmart,488091787,24.06,25.02,28.13,24.26
Walmart,488377803,4.04,,,4.03
Walmart,489000444,7.41,7.75,,7.45
Walmart,489398729,,34.76,,
Walmart,492209870,53.13,55.25,,53.6
Walmart,494020899,43.01,44.72,50.4,
Walmart,495847520,,53.84,,52.31
Walmart,496444498,,16.15,,15.64
Walmart,499640947,0.93,0.92,1.03,
Walmart,500505797,,28.11,,27.35
Walmart,502816606,27.4,28.55,32.2,
Walmart,503341824,,26.23,29.56,
Walmart,503736553,11.16,11.62,,
Walmart,503966459,33.91,35.32,,34.26
Walmart,504139198,,51.44,,49.94
Walmart,505307561,45.94,,,46.41
Walmart,505693127,23.61,24.62,,
Walmart,506238955,51.07,53.16,59.9,
Walmart,506732002,49.26,51.25,57.75,49.74
Walmart,506754007,44.44,46.22,,
Walmart,269161785,44.15,45.9,51.83,
Walmart,480476230,,19.82,,19.21
Walmart,383193164,,36.23,40.81,35.16
Walmart,479749486,36.32,37.84,42.61,
Walmart,477539026,43.55,45.36,,44.06
Walmart,447858500,19.26,20.02,22.57,19.47
Walmart,448330081,43.17,,50.63,
Walmart,449986246,4.54,4.73,5.37,4.61
Walmart,450309449,24.23,25.11,28.33,24.45
Walmart,451026029,33.65,35.01,39.44,
Walmart,451469731,,47.63,53.77,46.34
Walmart,454788216,,31.11,35.17,30.2
Walmart,456113225,,55.15,62.11,
Walmart,456975266,12.3,12.86,,
Walmart,457695472,,48.54,,
Walmart,458313112,12.81,13.36,,
Walmart,458350008,6.11,6.44,,
Walmart,459605874,15.51,16.12,,
Walmart,460807284,32.13,33.44,,
Walmart,461128883,50.8,,59.67,
Walmart,466810890,46.32,48.24,,46.84
Walmart,468699741,,30.42,,29.51
Walmart,470178735,49.91,51.9,,50.43
Walmart,470692001,13.3,13.91,,
Walmart,471370637,,16.02,,15.56
Walmart,472559312,25.76,26.81,,26.06
Walmart,473279874,,,,22.17
Walmart,474794200,,34.9,,33.95
Walmart,475245085,42.41,44.12,49.71,
Walmart,475672709,,37.72,,
Walmart,476935693,29.07,30.21,34.04,
Walmart,477240979,9.33,9.77,10.93,
Walmart,477638150,,7.01,7.95,
Walmart,381867389,6.97,7.25,,
Walmart,445250129,,53.01,59.86,51.53
Walmart,377365657,,54.95,61.95,53.37
Walmart,300702726,47.26,49.27,55.46,47.75
Walmart,300705072,45.51,47.31,,45.92
Walmart,300970093,27.21,28.35,31.93,27.45
Walmart,301161010,32.54,33.82,38.17,42.79
Walmart,302256456,2.36,2.42,,2.33
Walmart,302857528,52.97,55.11,,
Walmart,303530277,,44.63,50.26,43.37
Walmart,303748850,34.46,35.8,40.42,34.82
Walmart,303796970,14.64,15.22,,
Walmart,304468559,47.14,49.07,,
Walmart,305207870,,50.25,56.62,48.87
Walmart,305310988,48.82,50.86,,
Walmart,306137567,23.27,,,23.45
Walmart,306887951,13.83,14.3,16.23,
Walmart,308185637,17.0,17.73,,17.26
Walmart,310069491,3.97,4.11,,
Walmart,310210791,35.12,,41.21,35.55
Walmart,311149036,44.72,46.53,52.41,
Walmart,311226396,37.46,38.96,,
Walmart,311513952,37.44,38.95,43.81,37.85
Walmart,311625369,,6.05,6.82,
Walmart,311693284,22.44,23.3,,22.67
Walmart,312567137,17.45,18.16,,
Walmart,312588009,,37.73,,36.63
Walmart,312735668,,19.12,,
Walmart,314205929,35.32,36.77,41.42,
Walmart,314756902,,,34.55,29.74
Walmart,299905463,46.67,,,
Walmart,315128578,23.96,24.95,,24.22
Walmart,299791600,29.07,30.14,34.0,
Walmart,298558534,,42.06,,
Walmart,270412866,46.95,48.8,,47.47
Walmart,507203618,,24.23,27.31,
Walmart,272466316,,50.01,,48.51
Walmart,273984951,45.95,,53.8,46.32
Walmart,275219414,,43.15,48.62,41.95
Walmart,276263379,38.11,39.61,,
Walmart,276801250,53.57,55.7,,54.16
Walmart,277014097,25.02,26.05,,
Walmart,277132090,5.96,6.11,,
Walmart,277394644,19.04,19.85,22.3,19.2
Walmart,278001228,12.27,12.74,,12.42
Walmart,278003538,24.66,25.55,28.83,
Walmart,278354885,15.55,16.12,18.25,15.74
Walmart,278739906,,0.94,,0.97
Walmart,283434497,25.14,26.12,,
Walmart,284293391,,50.9,,49.42
Walmart,285189163,17.46,18.2,,17.63
Walmart,285195716,,,43.72,37.63
Walmart,285638116,,1.83,2.0,1.8
Walmart,286798599,,33.85,,32.81
Walmart,286906735,10.02,10.42,,10.13
Walmart,287415946,43.86,,,44.32
Walmart,291765113,,,37.8,
Walmart,292740862,35.32,36.84,41.45,35.74
Walmart,295208432,50.9,53.03,59.7,51.4
Walmart,296821950,,6.37,,6.15
Walmart,296847415,7.32,,,
Walmart,298650567,47.54,49.45,55.77,
Walmart,319176479,,51.34,,
Walmart,271202170,28.67,,33.64,
Walmart,376851918,,34.2,38.53,33.24
Walmart,357064541,,52.52,59.22,50.94
Walmart,358265858,10.04,10.43,,10.15
Walmart,360754991,,23.06,25.92,22.36
Walmart,361415663,24.02,25.04,,24.26
Walmart,361609713,,27.26,30.72,
Walmart,361981249,18.64,19.42,21.87,
Walmart,363196884,4.85,5.02,,4.93
Walmart,363461563,43.03,44.75,50.47,43.47
Walmart,363663062,15.94,16.64,,
Walmart,364526351,,,31.34,
Walmart,321012038,33.56,34.86,,33.81
Walmart,365630841,,23.06,25.96,22.32
Walmart,367626432,47.54,49.51,,48.06
Walmart,371212986,,2.81,3.14,2.72
Walmart,371889838,7.5,7.86,8.83,
Walmart,372268051,1.17,1.27,1.34,1.15
Walmart,373413450,,10.94,,10.5
Walmart,373656227,,31.72,,30.83
Walmart,373709792,12.91,13.42,15.12,13.05
Walmart,374144563,,,,22.35
Walmart,374824958,,46.15,,
Walmart,375780233,1.86,1.81,2.12,
Walmart,375916960,27.33,28.45,32.01,27.66
Walmart,375993782,12.25,12.74,,12.44
Walmart,376153383,22.57,23.45,26.42,22.77
Walmart,376311065,3.26,3.31,3.73,3.25
Walmart,377295085,,2.4,,
Walmart,355520088,1.76,,,
Walmart,354716417,,,39.37,33.9
Walmart,365185443,36.5,38.02,,
Walmart,353626798,,54.61,61.55,
Walmart,321130189,,37.94,42.83,36.83
Walmart,354630366,,27.75,31.26,26.92
Walmart,323385020,40.94,42.66,48.01,
Walmart,325260449,13.03,,,
Walmart,325836526,,42.87,,
Walmart,325885139,,,33.32,28.77
Walmart,327470693,27.01,28.17,,27.35
Walmart,327660050,,29.15,32.7,28.21
Walmart,332493471,27.07,28.16,31.62,
Walmart,333664376,,31.65,35.67,30.64
Walmart,333868779,,,,14.96
Walmart,333967502,,22.34,25.1,
Walmart,336912254,,23.36,,
Walmart,337353166,43.53,45.36,,43.9
Walmart,332996724,37.23,38.83,,37.63
Walmart,338863686,5.8,,6.73,5.86
Walmart,353556196,,3.22,3.66,3.15
Walmart,338728090,,14.11,,13.76
Walmart,352180692,24.04,25.02,,
Walmart,350639776,,51.87,58.31,50.25
Walmart,349132748,,29.26,,
Walmart,346844734,42.3,44.06,,
Walmart,352259734,17.81,18.52,,
Walmart,340478827,,7.37,,7.15
Walmart,340260209,,40.17,45.22,38.95
Walmart,339765937,,,43.11,37.1
Walmart,339400596,13.12,13.63,,
Walmart,342897052,44.24,46.02,,44.7
Wegmans,681789308,48.99,50.99,,49.49
Wegmans,680584021,19.69,20.49,,19.89
Wegmans,678675568,,20.49,,19.89
Wegmans,678539677,,28.39,,27.59
Wegmans,678530217,,39.69,,38.49
Wegmans,676274385,,41.99,,40.79
Wegmans,676939567,37.29,38.79,,37.69
Wegmans,676268953,57.79,,,58.39
Wegmans,675134953,,,,27.99
Wegmans,674159443,15.99,,,16.19
Wegmans,683028909,,45.19,,43.79
Wegmans,677674656,19.09,,,19.29
Wegmans,683810722,,19.69,,19.19
Wegmans,695599406,,11.39,,11.09
Wegmans,685715810,,26.59,,25.79
Wegmans,687061455,,37.19,,36.09
Wegmans,688174297,44.39,46.19,,44.79
Wegmans,688858216,17.49,18.19,,17.69
Wegmans,690069404,,18.99,,18.49
Wegmans,690308756,41.99,43.79,,42.49
Wegmans,690392986,,45.89,,44.49
Wegmans,690451660,,22.29,,21.59
Wegmans,692276824,,58.19,,56.49
Wegmans,694468735,,,,1.59
Wegmans,694669999,,22.79,,22.19
Wegmans,696954302,,30.89,,29.99
Wegmans,685061388,,49.89,,48.39
Wegmans,673299284,,9.79,,9.49
Wegmans,641131808,,26.99,,26.19
Wegmans,667968672,14.89,15.49,,14.99
Wegmans,641206219,20.09,20.99,,20.29
Wegmans,697589645,,,,27.39
Wegmans,641701426,,40.49,,39.29
Wegmans,643048328,40.89,42.49,,
Wegmans,643110527,,11.39,,10.99
Wegmans,643610475,,14.09,,13.69
Wegmans,643629043,,6.49,,6.29
Wegmans,643891644,38.79,40.39,,39.19
Wegmans,643896037,1.29,1.39,,1.29
Wegmans,644054876,,28.49,,27.59
Wegmans,644874729,,30.79,,29.89
Wegmans,645118810,35.59,36.99,,35.99
Wegmans,645331356,22.49,23.39,,22.69
Wegmans,672429356,7.39,7.69,,7.49
Wegmans,646431619,,2.49,,2.39
Wegmans,647962512,,6.99,,6.79
Wegmans,649976289,,4.89,,4.79
Wegmans,650943158,,15.09,,14.59
Wegmans,651936351,,3.09,,2.99
Wegmans,652377244,30.79,31.99,,31.09
Wegmans,653798822,,29.59,,28.79
Wegmans,654081535,,27.69,,26.79
Wegmans,654483249,,26.59,,25.79
Wegmans,655347860,,53.29,,51.79
Wegmans,658435562,34.29,35.69,,
Wegmans,659422945,,5.19,,4.99
Wegmans,663501723,,13.79,,13.39
Wegmans,665091890,,5.39,,
Wegmans,646726630,,22.39,,21.69
Wegmans,698510708,31.39,32.69,,31.79
Wegmans,731963540,,54.49,,52.89
Wegmans,698832542,,20.29,,
Wegmans,737234743,,52.19,,50.69
Wegmans,739054494,,22.99,,22.29
Wegmans,739430945,57.79,60.09,,58.29
Wegmans,740153739,15.79,16.39,,15.89
Wegmans,740420827,,9.39,,9.09
Wegmans,742030365,,49.89,,48.39
Wegmans,742726716,40.99,42.59,,41.39
Wegmans,743414051,,33.89,,32.89
Wegmans,744228999,6.99,7.19,,6.99
Wegmans,744486125,18.49,19.29,,18.69
Wegmans,744789087,,3.39,,3.29
Wegmans,745216676,18.79,19.59,,18.99
Wegmans,745790660,,45.59,,44.19
Wegmans,746596885,,6.49,,6.29
Wegmans,746763504,,52.69,,51.19
Wegmans,748626363,7.59,7.89,,7.69
Wegmans,749133422,47.49,49.49,,47.99
Wegmans,749696942,3.59,3.79,,3.69
Wegmans,750854309,,32.79,,31.79
Wegmans,751783597,,59.09,,57.29
Wegmans,753436797,43.89,45.69,,44.39
Wegmans,757501813,,38.59,,37.49
Wegmans,757630984,,27.29,,26.49
Wegmans,758967619,,39.99,,38.79
Wegmans,762004012,,1.59,,1.59
Wegmans,762710881,,46.49,,45.09
Wegmans,762977091,,13.99,,13.59
Wegmans,737000536,,7.99,,7.79
Wegmans,698731992,46.49,48.29,,46.89
Wegmans,736362595,,33.49,,32.59
Wegmans,728311671,21.79,22.69,,21.99
Wegmans,699701113,,2.99,,2.89
Wegmans,700041439,22.49,23.39,,22.69
Wegmans,700311165,,42.09,,40.89
Wegmans,700660531,,39.69,,38.59
Wegmans,701377201,3.39,3.59,,3.49
Wegmans,702065059,49.69,51.79,,
Wegmans,702239031,10.39,10.79,,10.49
Wegmans,702868026,,15.69,,15.19
Wegmans,704505214,28.19,29.39,,28.49
Wegmans,708247357,10.39,10.89,,10.49
Wegmans,708419030,11.99,12.39,,12.09
Wegmans,708930835,,17.89,,17.39
Wegmans,709096794,,39.49,,38.29
Wegmans,711957058,21.39,22.19,,21.59
Wegmans,713032211,8.59,8.99,,8.69
Wegmans,714138116,,56.79,,55.09
Wegmans,714264288,,15.79,,15.39
Wegmans,714768657,,27.19,,26.39
Wegmans,715494692,,60.29,,58.59
Wegmans,716383928,,29.69,,28.79
Wegmans,723419379,41.99,43.69,,42.49
Wegmans,723906184,,19.09,,
Wegmans,723934665,46.29,48.19,,46.79
Wegmans,725772193,8.79,9.09,,8.89
Wegmans,726107443,53.99,,,54.49
Wegmans,726593797,,17.69,,17.09
Wegmans,727229928,27.59,28.69,,27.89
Wegmans,736014357,,10.49,,
Wegmans,637601085,,34.59,,33.59
Wegmans,509419735,,38.49,,37.39
Wegmans,635609352,,,,15.99
Wegmans,541553073,,31.39,,30.49
Wegmans,541944658,39.49,41.09,,39.89
Wegmans,542244776,,34.89,,33.89
Wegmans,543464804,18.69,19.49,,18.89
Wegmans,544719559,,44.89,,43.59
Wegmans,545019950,55.49,57.79,,56.09
Wegmans,545133835,,32.99,,32.09
Wegmans,545319478,51.99,54.09,,52.59
Wegmans,546802474,43.39,45.19,,43.79
Wegmans,549109328,,24.79,,
Wegmans,549838046,,,,55.09
Wegmans,549873373,43.59,45.39,,44.09
Wegmans,551067349,4.89,5.09,,4.89
Wegmans,554043945,18.69,19.49,,18.89
Wegmans,554693845,,3.99,,
Wegmans,554753210,35.49,36.89,,35.79
Wegmans,555173446,,8.09,,7.89
Wegmans,555275616,39.79,41.49,,40.19
Wegmans,555531366,11.39,11.89,,11.49
Wegmans,556223651,33.29,34.59,,
Wegmans,557031026,,20.29,,19.69
Wegmans,557394018,45.39,47.19,,45.79
Wegmans,557637639,,0.89,,0.89
Wegmans,561425157,,12.29,,11.89
Wegmans,564014969,,9.79,,9.59
Wegmans,564734116,39.89,41.49,,40.29
Wegmans,565021540,17.89,18.59,,
Wegmans,541222561,,2.99,,2.89
Wegmans,565170341,,9.69,,9.39
Wegmans,538783344,,,,47.89
Wegmans,537045183,,16.59,,16.09
Wegmans,763083923,14.59,15.19,,14.69
Wegmans,509116779,1.39,1.39,,1.39
Wegmans,513172706,5.09,5.29,,5.09
Wegmans,514293895,,39.69,,38.49
Wegmans,514730047,41.49,43.19,,41.89
Wegmans,514805290,6.19,,,6.29
Wegmans,514912132,,39.99,,38.79
Wegmans,514987291,,55.49,,53.79
Wegmans,516205909,,34.29,,33.29
Wegmans,517769564,,19.69,,19.09
Wegmans,518047270,,27.79,,26.99
Wegmans,523773926,12.09,12.59,,12.19
Wegmans,525505777,17.49,18.19,,17.69
Wegmans,525996730,,45.59,,44.29
Wegmans,526069074,,8.99,,8.79
Wegmans,526212256,30.59,,,30.89
Wegmans,526328901,1.89,1.89,,
Wegmans,529559570,,7.99,,7.79
Wegmans,529968586,33.99,35.39,,34.39
Wegmans,531197407,23.69,24.69,,23.89
Wegmans,531867954,50.29,52.39,,50.79
Wegmans,533704030,,55.89,,54.19
Wegmans,534498710,,51.69,,50.09
Wegmans,534500231,49.89,51.89,,50.39
Wegmans,535286391,,29.39,,28.59
Wegmans,535529908,,2.29,,2.19
Wegmans,536411687,,39.69,,38.59
Wegmans,538593323,17.39,18.09,,17.59
Wegmans,565229692,,49.19,,47.79
Wegmans,568256903,,52.99,,51.39
Wegmans,568480217,19.99,20.79,,20.19
Wegmans,599052834,,17.29,,16.79
Wegmans,599921977,,33.99,,32.99
Wegmans,604272498,,0.89,,0.89
Wegmans,604540867,,13.69,,13.29
Wegmans,606279907,,45.39,,44.09
Wegmans,606513778,,,,1.89
Wegmans,607409332,,40.29,,39.09
Wegmans,612017146,,22.69,,21.99
Wegmans,612864775,,23.99,,
Wegmans,614172105,,32.99,,31.99
Wegmans,614290704,,37.79,,36.69
Wegmans,614892418,,59.39,,57.69
Wegmans,615121896,,40.19,,38.99
Wegmans,615706094,,,,43.39
Wegmans,616240709,55.39,57.69,,55.99
Wegmans,617543188,,20.99,,20.29
Wegmans,620047925,,46.39,,45.09
Wegmans,622287285,,3.09,,2.99
Wegmans,625438627,56.79,59.09,,57.29
Wegmans,627416688,,24.49,,23.79
Wegmans,627807402,23.19,24.19,,23.49
Wegmans,627831552,50.59,52.69,,51.19
Wegmans,628622442,9.39,9.79,,9.49
Wegmans,629512894,53.49,55.59,,53.99
Wegmans,631749882,,21.29,,20.59
Wegmans,633357974,,,,10.39
Wegmans,634830299,12.29,,,12.39
Wegmans,598589918,6.09,6.29,,6.09
Wegmans,596626474,35.89,37.39,,36.29
Wegmans,594511101,,18.89,,18.29
Wegmans,594035260,56.69,58.99,,57.19
Wegmans,569684083,,22.39,,21.69
Wegmans,571419391,40.49,42.09,,40.89
Wegmans,571896895,,,,10.39
Wegmans,574010167,,15.09,,14.69
Wegmans,574169049,,14.79,,14.29
Wegmans,574404121,,27.29,,26.49
Wegmans,574686428,,37.29,,36.19
Wegmans,575714399,,13.29,,12.89
Wegmans,576244412,23.79,24.79,,24.09
Wegmans,576506037,,41.89,,
Wegmans,579355486,9.29,9.69,,
Wegmans,581030587,12.59,13.09,,12.69
Wegmans,581614281,,45.29,,43.99
Wegmans,637471150,48.49,50.49,,48.99
Wegmans,582214622,,16.19,,15.79
Wegmans,583297806,,37.59,,36.49
Wegmans,583333446,,43.79,,42.59
Wegmans,583382498,17.69,18.39,,17.79
Wegmans,583814806,,41.69,,40.49
Wegmans,584200676,40.29,41.89,,40.69
Wegmans,584598491,57.19,,,57.79
Wegmans,585091176,18.89,19.59,,18.99
Wegmans,587031338,,56.59,,54.89
Wegmans,587816654,,37.09,,35.99
Wegmans,588225773,,20.19,,19.59
Wegmans,591915659,,56.79,,55.09
Wegmans,592298415,42.29,,,42.79
Wegmans,592499340,2.49,,,2.49
Wegmans,582451335,,56.29,,54.69
Wegmans,763210027,26.29,27.39,,26.59
Wegmans,996262978,12.69,13.19,,12.79
Wegmans,764530996,29.09,30.29,,29.39
Wegmans,912873332,,,,19.79
Wegmans,915191199,,31.69,,30.69
Wegmans,916097175,,16.79,,16.29
Wegmans,917100992,,52.59,,
Wegmans,917211564,16.39,16.99,,16.49
Wegmans,917901226,54.19,56.39,,54.69
Wegmans,918833743,,6.29,,6.19
Wegmans,919110708,,15.29,,14.89
Wegmans,920526931,,36.19,,35.09
Wegmans,922747986,,17.29,,16.79
Wegmans,923314883,,22.39,,21.79
Wegmans,923891080,15.19,15.79,,15.39
Wegmans,924190396,3.19,,,3.29
Wegmans,926444424,,14.29,,13.89
Wegmans,927312846,,11.89,,11.49
Wegmans,927693101,24.09,19.19,,18.69
Wegmans,927879675,,28.49,,27.69
Wegmans,928259579,,18.79,,18.29
Wegmans,929137671,,13.69,,13.29
Wegmans,929338551,,20.59,,19.99
Wegmans,929458444,,26.79,,25.99
Wegmans,930355523,12.79,13.29,,9.09
Wegmans,931390073,,17.19,,16.69
Wegmans,932170886,,51.39,,49.89
Wegmans,932644749,56.49,58.79,,57.09
Wegmans,932864695,,27.29,,26.49
Wegmans,936330605,,57.49,,55.79
Wegmans,912415151,23.79,24.79,,24.09
Wegmans,938758588,,43.39,,42.09
Wegmans,909199429,,29.69,,28.89
Wegmans,906234211,2.99,3.09,,2.99
Wegmans,883647960,45.69,47.59,,46.19
Wegmans,883713851,,37.39,,
Wegmans,884354350,,,,55.49
Wegmans,885481376,,15.49,,15.09
Wegmans,886012244,5.19,5.39,,5.19
Wegmans,886105169,,48.69,,47.19
Wegmans,887149013,,48.99,,47.59
Wegmans,888354959,1.89,1.89,,1.89
Wegmans,888599847,,49.99,,48.59
Wegmans,888666503,,60.59,,58.79
Wegmans,888713764,,20.99,,20.39
Wegmans,891797170,,24.79,,24.09
Wegmans,894150291,25.09,26.19,,25.39
Wegmans,894764703,,25.49,,24.79
Wegmans,895637329,,44.89,,43.59
Wegmans,896138462,,21.99,,21.29
Wegmans,896974529,15.79,16.39,,15.89
Wegmans,897021614,,56.59,,54.89
Wegmans,897422303,,38.89,,37.69
Wegmans,899571200,,22.09,,21.39
Wegmans,899819893,,55.69,,54.09
Wegmans,899956196,,,,52.89
Wegmans,902552274,,0.79,,0.69
Wegmans,904041295,36.79,38.29,,
Wegmans,904714463,44.09,45.89,,44.59
Wegmans,905792642,,9.79,,9.59
Wegmans,905914857,,46.59,,45.19
Wegmans,907400779,,15.69,,15.19
Wegmans,939282782,,34.79,,
Wegmans,942541787,28.99,,,29.29
Wegmans,943281894,18.39,19.09,,18.59
Wegmans,977134983,31.59,32.79,,31.89
Wegmans,978164640,,13.99,,13.59
Wegmans,978196729,17.19,17.89,,17.39
Wegmans,979616943,1.19,1.19,,1.19
Wegmans,980113553,,45.99,,44.59
Wegmans,980150388,,51.99,,50.49
Wegmans,980564443,33.89,35.29,,34.29
Wegmans,981197816,,44.89,,43.49
Wegmans,981510405,,59.99,,58.19
Wegmans,981620604,,37.99,,36.89
Wegmans,986041768,,24.39,,23.69
Wegmans,986134213,56.59,58.89,,57.19
Wegmans,987411986,,56.59,,54.99
Wegmans,987897892,8.69,9.09,,
Wegmans,988776021,,37.99,,36.89
Wegmans,988779486,,31.89,,
Wegmans,990258086,37.89,39.49,,38.29
Wegmans,992105314,33.69,35.09,,34.09
Wegmans,992125856,43.39,45.09,,43.79
Wegmans,993910240,,23.69,,22.99
Wegmans,994344572,10.49,10.89,,10.59
Wegmans,995745822,,40.89,,39.69
Wegmans,995798889,,57.19,,55.59
Wegmans,509056495,22.99,23.89,,
Wegmans,996849471,11.29,11.79,,11.39
Wegmans,998831540,,36.69,,35.59
Wegmans,999185078,,53.29,,51.69
Wegmans,976976235,,58.99,,57.29
Wegmans,975793603,,42.19,,40.99
Wegmans,975326196,27.19,28.29,,27.49
Wegmans,971923169,46.79,48.69,,61.39
Wegmans,944430721,,21.19,,20.59
Wegmans,945973686,55.19,57.49,,
Wegmans,946880003,,59.49,,
Wegmans,947534594,,41.09,,39.89
Wegmans,949435750,,8.59,,8.39
Wegmans,950498192,,58.79,,57.09
Wegmans,952287274,,53.09,,51.59
Wegmans,952635660,,12.89,,12.49
Wegmans,953126270,,28.29,,27.39
Wegmans,955026913,52.19,54.29,,52.69
Wegmans,955421336,,18.09,,17.49
Wegmans,958194401,36.09,37.59,,36.49
Wegmans,958465158,,46.39,,44.99
Wegmans,882672998,,26.59,,
Wegmans,959054260,19.19,19.89,,19.29
Wegmans,962019991,,31.29,,30.39
Wegmans,962420701,,16.79,,16.29
Wegmans,963136610,39.79,41.39,,40.19
Wegmans,963229417,44.19,45.99,,44.59
Wegmans,963858888,,50.49,,48.99
Wegmans,964715239,,34.29,,33.29
Wegmans,965083187,,33.29,,32.29
Wegmans,965370690,,45.39,,44.09
Wegmans,966125119,,25.49,,24.69
Wegmans,966176819,,37.59,,36.49
Wegmans,966807089,,55.69,,53.99
Wegmans,967167461,,22.89,,22.19
Wegmans,970617307,51.39,53.49,,51.89
Wegmans,959211839,32.49,33.79,,32.79
Wegmans,764458897,44.19,45.99,,44.69
Wegmans,881539712,,57.69,,55.99
Wegmans,879777546,45.89,47.69,,46.29
Wegmans,795937333,,23.09,,22.39
Wegmans,797375865,,57.79,,56.09
Wegmans,798625113,3.49,3.59,,3.49
Wegmans,801329171,,52.39,,50.89
Wegmans,802480036,52.49,54.59,,52.99
Wegmans,804094528,,42.59,,41.29
Wegmans,805082512,,16.29,,15.79
Wegmans,808274867,38.59,40.19,,
Wegmans,808976577,,27.49,,26.69
Wegmans,810777505,27.69,28.79,,27.89
Wegmans,812183948,,30.39,,29.49
Wegmans,812264326,28.89,30.09,,29.19
Wegmans,812817987,,22.79,,22.09
Wegmans,813117592,43.59,45.39,,44.09
Wegmans,817162115,,18.99,,
Wegmans,817674221,,47.29,,45.89
Wegmans,818139689,,56.59,,54.89
Wegmans,819121025,,20.39,,19.79
Wegmans,821096485,,9.09,,8.89
Wegmans,821504223,,,,44.19
Wegmans,822316142,,4.19,,3.99
Wegmans,825958722,,9.59,,
Wegmans,826114350,,20.59,,19.99
Wegmans,826771870,14.29,14.89,,14.49
Wegmans,826777526,47.69,49.69,,48.19
Wegmans,827210689,,7.29,,
Wegmans,827352822,21.09,21.89,,21.29
Wegmans,795655973,53.39,55.59,,53.89
Wegmans,827531126,,39.79,,38.69
Wegmans,794251522,,37.79,,36.69
Wegmans,791901779,,46.69,,45.29
Wegmans,765932940,50.89,52.89,,51.39
Wegmans,766810433,17.79,18.49,,17.99
Wegmans,768303991,49.79,51.79,,
Wegmans,768547166,,37.39,,36.29
Wegmans,768628469,8.89,9.29,,8.99
Wegmans,768879663,57.79,60.09,,58.39
Wegmans,768900012,,52.29,,50.69
Wegmans,769464973,38.39,39.99,,38.79
Wegmans,770347410,1.59,1.69,,1.59
Wegmans,771066892,,33.29,,32.39
Wegmans,773828271,,57.29,,55.59
Wegmans,774342015,35.39,36.79,,35.69
Wegmans,774949377,,26.79,,25.99
Wegmans,778006625,51.89,53.99,,52.39
Wegmans,778682895,,4.69,,4.59
Wegmans,780230660,46.79,48.69,,47.29
Wegmans,783399454,30.29,31.59,,30.59
Wegmans,783845705,,23.69,,
Wegmans,783899410,,,,41.49
Wegmans,784408530,,2.29,,2.19
Wegmans,785234168,32.39,33.69,,32.69
Wegmans,786293238,,5.89,,
Wegmans,789649867,47.29,49.19,,
Wegmans,789986401,,14.79,,14.39
Wegmans,790024227,14.49,15.09,,14.59
Wegmans,790066655,4.29,4.39,,4.29
Wegmans,790347148,42.39,44.09,,42.89
Wegmans,793865483,,17.99,,17.49
Wegmans,827631041,,41.19,,39.99
Wegmans,827898456,36.59,38.09,,36.89
Wegmans,827980895,52.99,55.19,,53.59
Wegmans,854985252,,39.29,,38.09
Wegmans,855000437,20.69,21.49,,20.89
Wegmans,856365324,,39.59,,38.39
Wegmans,856554674,22.99,23.99,,23.29
Wegmans,857067649,53.19,55.39,,53.79
Wegmans,857721983,,27.39,,26.59
Wegmans,859607186,23.89,24.79,,24.09
Wegmans,860167579,34.39,35.79,,34.79
Wegmans,861024387,,,,5.19
Wegmans,861871758,,53.19,,51.69
Wegmans,864093895,,2.99,,2.89
Wegmans,864128161,,4.39,,4.29
Wegmans,864892235,38.99,40.59,,39.39
Wegmans,865020811,41.79,43.59,,42.29
Wegmans,866416138,,41.19,,39.99
Wegmans,866698043,5.89,6.09,,5.89
Wegmans,870309366,40.09,41.69,,40.49
Wegmans,870595943,44.19,45.99,,44.59
Wegmans,870721732,17.29,17.99,,17.49
Wegmans,872082334,,5.19,,4.99
Wegmans,872889619,,39.39,,38.19
Wegmans,873270447,,59.89,,58.09
Wegmans,874971914,,17.99,,17.39
Wegmans,876226151,,18.99,,
Wegmans,876898615,,58.09,,
Wegmans,877162041,24.89,25.89,,25.19
Wegmans,878698622,,25.09,,24.39
Wegmans,854689154,,52.39,,50.89
Wegmans,853687097,,41.39,,
Wegmans,852479948,,19.19,,18.59
Wegmans,850860889,,17.79,,17.29
Wegmans,829968022,,33.59,,32.59
Wegmans,830115263,,45.29,,
Wegmans,831054514,33.69,35.09,,33.99
Wegmans,831639757,40.89,42.59,,41.29
Wegmans,832037986,,7.59,,7.39
Wegmans,832713642,27.39,28.49,,27.69
Wegmans,835193761,56.69,58.99,,57.29
Wegmans,835966795,11.19,11.69,,11.29
Wegmans,836742374,42.09,43.89,,42.59
Wegmans,836817411,,24.79,,24.09
Wegmans,838460068,,59.69,,57.89
Wegmans,838729004,,6.99,,6.79
Wegmans,839680734,29.49,30.69,,29.79
Wegmans,881311707,,53.19,,51.59
Wegmans,840138489,26.09,27.19,,26.39
Wegmans,842306029,,39.59,,38.49
Wegmans,842621232,,43.39,,42.09
Wegmans,842968031,,34.19,,33.19
Wegmans,843645850,27.49,,,27.79
Wegmans,845328666,,35.79,,
Wegmans,845893087,49.59,51.59,,50.09
Wegmans,846637828,4.99,5.19,,5.09
Wegmans,848007798,,18.49,,17.89
Wegmans,848280790,,36.99,,35.89
Wegmans,849299370,,11.19,,10.89
Wegmans,849425547,49.99,51.99,,50.49
Wegmans,849702242,,43.59,,42.29
Wegmans,850719150,,8.29,,
